base_data_set	auth_data_set	window_size	token_size	threshold	base_model_size	auth_model_size	probability
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.8293058477455937
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.8262312979301283
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.5507778036866489
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.7892540232854103
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.7761401854081811
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.8459036831397877
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.8114857168366045
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.8460255403135806
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.7597616072279463
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.8339904314703794
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.8342406274371285
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.8240242093704482
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.8196903123986443
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.8215044928660982
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.8056448562176592
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.647082763935195
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.8464717462600881
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.8511176018874164
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.8498527746932962
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.8256428936658331
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.8373832412581191
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.8291524550295452
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.5217829409302354
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.8454847592177359
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.7816098695135727
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.77924881010759
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.7426970619592927
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.791859163002051
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.7906084315925228
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.6565868805758511
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.5988410016257328
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.7809988665309251
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.7734405920613261
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.6559050422750112
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.586282227654646
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	4000	0.2874060150375941
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.6510101350450243
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.7464971460125917
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.6894945163077495
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.4856695392479706
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.49172200657078013
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.3943939393939393
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	4000	0.14638009049773748
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.7958699470182178
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.8682493207155132
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.8850680550057669
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	4000	0.8026510159261844
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.9132593316168948
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8085438298985295
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.8036489621292596
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.7301374181748457
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.7514999501378924
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8002493504395236
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.5994508549753212
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.6238603197159348
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8741453180292209
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8655561842638393
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.7897493307519501
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8527509004508669
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.9385591201255418
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.833779528221731
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.7583977120427208
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8412973317958293
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.7386530889859446
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8502474149089304
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.7718181225055607
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.7994111365231445
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.830552146904527
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.8542103210949779
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.8459798623433229
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.8568213834824532
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.8227078026300121
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8605690746599165
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8645239376708819
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8473189982639493
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8604711311242749
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.5495240786736761
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.7977921977309692
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.7972085744775497
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.82125812736496
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8524559544877661
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8339904314703794
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.8515223564133189
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.8447176173127297
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.832622176009822
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.7947934250651352
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8557526089982079
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8573575071599362
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8563235365606384
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.8435374725440399
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.6310491025429107
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8514087725348236
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8223834324045569
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.7432668066725219
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8101974552098381
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.6565868805758511
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.688001359219266
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.8072921311750224
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.7870684164996544
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	6000	0.5373736924034427
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.6634680169753955
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.7484067278546347
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.7204829787416045
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.5274152526916789
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	6000	0.11111111111111116
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8213203931928914
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8798641380730577
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	6000	0.8506961769103614
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	8000	0.9132593316168948
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	2000	8000	0.8085438298985295
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	8000	0.8072149482991238
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	8000	0.7645757520796754
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	8000	0.7045066690188209
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	8000	0.8044291178226531
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	8000	0.5910358729208998
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	8000	0.6299739550974397
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	8000	0.8758208856839401
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	8000	0.8642706741225066
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	2000	8000	0.8527509004508669
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	2000	8000	0.9385591201255418
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	8000	0.8380839785561258
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	2000	8000	0.7682765821565363
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	8000	0.8434603793142152
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	2000	8000	0.7422718897491523
